_id,avg_pm10
2016-01,281.38316198122874
2016-02,231.20088118543032
2016-08,0.0
2016-11,113.53223107569721
2016-12,0.0
2017-01,0.0
2017-06,0.0
2019-10,28.945675
2021-04,69.59371428571428
2021-05,55.37184210526316
2021-06,70.79829787234043
2021-07,55.57382352941176
2022-10,6.966176470588235
2022-11,11.454551724137932
2022-12,12.978588957055216
2023-01,3.089259259259259
2025-02,50.443594624999996
